"SITE","DATE","YEAR","Species.Tree","Tree_DBH","Tree_Height","meanWD","AGB","geometry"
"SRS6",2004-05-29,2004-01-01,"R",41,"-9999",0.897714285714286,1.1358722165605,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",660,"-9999",0.897714285714286,725.877572132153,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",783,"-9999",0.897714285714286,1055.17600446614,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",81,"-9999",0.897714285714286,5.90695301126946,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",742,"-9999",0.897714285714286,938.255171719077,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",507,"-9999",0.897714285714286,405.371410192396,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",666,"-9999",0.897714285714286,740.450485856327,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",18,"14",0.897714285714286,0.146168631780398,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",610,"-9999",0.897714285714286,610.345605005223,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",783,"10.5",0.897714285714286,1055.17600446614,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",762,"-9999",0.897714285714286,994.393331313298,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",625,"-9999",0.897714285714286,643.899075133183,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",496,"-9999",0.897714285714286,386.086112977147,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",667,"-9999",0.897714285714286,742.894109676312,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",766,"-9999",0.897714285714286,1005.82576328979,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",305,"-9999",0.897714285714286,129.556895324359,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",314,"-9999",0.897714285714286,138.384557223211,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",297,"-9999",0.897714285714286,121.973742156998,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",297,"-9999",0.897714285714286,121.973742156998,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",310,"-9999",0.897714285714286,134.422296250487,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",746,"-9999",0.897714285714286,949.346342955262,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",501,"-9999",0.897714285714286,394.790244976072,c(-81.07794623, 25.36462994)
"SRS6",2015-12-18,2015-01-01,"R",539,"-9999",0.897714285714286,464.32081416981,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",530,"-9999",0.897714285714286,447.312125708401,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",606,"-9999",0.897714285714286,601.557772589752,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",531,"-9999",0.897714285714286,449.185369488619,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",588,"-9999",0.897714285714286,562.843572817695,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",125,"-9999",0.897714285714286,16.5179178405968,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",496,"-9999",0.897714285714286,386.086112977147,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",188,"-9999",0.897714285714286,42.7741376729215,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",575,"-9999",0.897714285714286,535.727659463969,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",647,"-9999",0.897714285714286,694.824937636418,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",25,"-9999",0.897714285714286,0.333776542437678,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",818,"-9999",0.897714285714286,1160.67146296143,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",797,"-9999",0.897714285714286,1096.74502163911,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",511,"-9999",0.897714285714286,412.508152530874,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",764,"-9999",0.897714285714286,1000.10100904587,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",697,"-9999",0.897714285714286,818.172347271286,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",146,"-9999",0.897714285714286,23.7669437638386,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",665,"-9999",0.897714285714286,738.011092771961,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",664,"-9999",0.897714285714286,735.575929960473,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",816,"-9999",0.897714285714286,1154.50184971588,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",33,"-9999",0.897714285714286,0.665514787728339,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",655,"-9999",0.897714285714286,713.849749784038,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",783,"-9999",0.897714285714286,1055.17600446614,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",76,"-9999",0.897714285714286,5.07159307045429,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",777,"-9999",0.897714285714286,1037.6172705992,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",786,"-9999",0.897714285714286,1064.01308211897,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",590,"-9999",0.897714285714286,567.078057748271,c(-81.07794623, 25.36462994)
"SRS6",2003-05-29,2003-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",647,"-9999",0.897714285714286,694.824937636418,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",664,"-9999",0.897714285714286,735.575929960473,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",811,"-9999",0.897714285714286,1139.15279539189,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",29,"-9999",0.897714285714286,0.483123339365068,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",651,"-9999",0.897714285714286,704.303554743874,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",783,"-9999",0.897714285714286,1055.17600446614,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",68,"-9999",0.897714285714286,3.88293048818876,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",777,"-9999",0.897714285714286,1037.6172705992,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",786,"-9999",0.897714285714286,1064.01308211897,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",586,"-9999",0.897714285714286,558.62584515292,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",704,"-9999",0.897714285714286,836.286484341704,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",529,"-9999",0.897714285714286,445.443032074897,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",515,"-9999",0.897714285714286,419.711061214674,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",783,"-9999",0.897714285714286,1055.17600446614,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",522,"-9999",0.897714285714286,432.475517353163,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",509,"-9999",0.897714285714286,408.93151379005,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",511,"-9999",0.897714285714286,412.508152530874,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",637,"-9999",0.897714285714286,671.423841410199,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",812,"-9999",0.897714285714286,1142.21403835637,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",586,"-9999",0.897714285714286,558.62584515292,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",606,"-9999",0.897714285714286,601.557772589752,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",752,"-9999",0.897714285714286,966.11099721261,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",719,"-9999",0.897714285714286,875.803452524802,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",695,"-9999",0.897714285714286,813.035084539979,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",536,"-9999",0.897714285714286,458.613866666289,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",762,"-9999",0.897714285714286,994.393331313298,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",327,"-9999",0.897714285714286,151.692748586917,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",307,"-9999",0.897714285714286,131.491412157864,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",77,"-9999",0.897714285714286,5.23291051398439,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",335,"-9999",0.897714285714286,160.211163391263,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",810,"-9999",0.897714285714286,1136.09583582152,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",527,"-9999",0.897714285714286,441.717292243155,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",649,"-9999",0.897714285714286,699.555800898586,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",647,"-9999",0.897714285714286,694.824937636418,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",729,"-9999",0.897714285714286,902.679653336191,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",770,"-9999",0.897714285714286,1017.32651178742,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",822,"-9999",0.897714285714286,1173.06211552012,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",578,"-9999",0.897714285714286,541.922409107341,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",117,"-9999",0.897714285714286,14.1371499581001,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",820,"-9999",0.897714285714286,1166.85821750559,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",797,"-9999",0.897714285714286,1096.74502163911,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",670,"-9999",0.897714285714286,750.25037015332,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",688,"-9999",0.897714285714286,795.188312540878,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",563,"-9999",0.897714285714286,511.324798334479,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",773,"-9999",0.897714285714286,1025.99691838322,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",112,"-9999",0.897714285714286,12.7535460511827,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",637,"-9999",0.897714285714286,671.423841410199,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",739,"-9999",0.897714285714286,929.981541376467,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",732,"-9999",0.897714285714286,910.825505729681,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",577,"-9999",0.897714285714286,539.853310266873,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",310,"-9999",0.897714285714286,134.422296250487,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",679,"-9999",0.897714285714286,772.547759159651,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",515,"-9999",0.897714285714286,419.711061214674,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",762,"-9999",0.897714285714286,994.393331313298,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",589,"-9999",0.897714285714286,564.958720321362,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",499,"-9999",0.897714285714286,391.296216422051,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",314,"-9999",0.897714285714286,138.384557223211,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",308,"-9999",0.897714285714286,132.464490448024,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",618,"-9999",0.897714285714286,628.123009578988,c(-81.07794623, 25.36462994)
"SRS6",2002-05-22,2002-01-01,"R",764,"-9999",0.897714285714286,1000.10100904587,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",651,"-9999",0.897714285714286,704.303554743874,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",773,"-9999",0.897714285714286,1025.99691838322,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",773,"-9999",0.897714285714286,1025.99691838322,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",581,"-9999",0.897714285714286,548.154806944341,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",779,"-9999",0.897714285714286,1043.45308530826,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",325,"-9999",0.897714285714286,149.602346591669,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",832,"-9999",0.897714285714286,1204.33883259541,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",597,"-9999",0.897714285714286,582.030788062056,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",533,"-9999",0.897714285714286,452.944310477516,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",536,"-9999",0.897714285714286,458.613866666289,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",536,"-9999",0.897714285714286,458.613866666289,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",613,"-9999",0.897714285714286,616.980600114465,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",531,"-9999",0.897714285714286,449.185369488619,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",588,"-9999",0.897714285714286,562.843572817695,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",127,"-9999",0.897714285714286,17.1455521559022,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",496,"-9999",0.897714285714286,386.086112977147,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",195,"-9999",0.897714285714286,46.5447036716663,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",597,"-9999",0.897714285714286,582.030788062056,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",651,"-9999",0.897714285714286,704.303554743874,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
